,degree_i,degree_j,volume_i,volume_j,shortest_path,katz_i,katz_j,pref_attach,pagerank_i,pagerank_j,label,common_neighbors,adamic_adar,jaccard
"(48, 42)",18,40,18,40,2,-0.19696302567166538,0.017841080666253596,720,0.017702189969502024,0.012350090958383695,0,9,2.4273870981989925,0.1836734693877551
"(48, 43)",18,64,18,64,3,-0.19696302567166538,-0.0485958420130256,1152,0.017702189969502024,0.008341893389687837,0,16,4.301356504773242,0.24242424242424243
"(48, 44)",18,56,18,56,3,-0.19696302567166538,0.02764677974120536,1008,0.017702189969502024,0.011193163354526242,0,11,2.8850691250801783,0.1746031746031746
"(48, 45)",18,19,18,19,4,-0.19696302567166538,-0.1637867252516863,342,0.017702189969502024,0.0018164287865699725,0,5,1.3340972669084554,0.15625
"(48, 47)",18,31,18,31,3,-0.19696302567166538,-0.03147632839936429,558,0.017702189969502024,0.0024345533652017025,0,7,1.8538351492206384,0.16666666666666666
"(48, 50)",18,4,18,4,3,-0.19696302567166538,-0.13156831667975658,72,0.017702189969502024,0.0015806009339959955,0,2,0.4829224887670027,0.1
"(48, 51)",18,36,18,36,2,-0.19696302567166538,0.11537787181217882,648,0.017702189969502024,0.01502923767778599,0,5,1.2564777231728228,0.10204081632653061
"(48, 52)",18,39,18,39,2,-0.19696302567166538,0.08046658007490012,702,0.017702189969502024,0.011821562178836413,0,6,1.4886122418703724,0.11764705882352941
"(48, 53)",18,5,18,5,3,-0.19696302567166538,-0.10108798080157545,90,0.017702189969502024,0.0015810468966275886,0,2,0.4800462904003055,0.09523809523809523
"(48, 54)",18,27,18,27,3,-0.19696302567166538,-0.02373915086662572,486,0.017702189969502024,0.008952812229637529,0,6,1.6131005802535503,0.15384615384615385
"(48, 55)",18,11,18,11,3,-0.19696302567166538,-0.07674783943269976,198,0.017702189969502024,0.0016927419201901094,0,3,0.7426527909392743,0.11538461538461539
"(48, 56)",18,22,18,22,3,-0.19696302567166538,0.002646586517300552,396,0.017702189969502024,0.013054867574456203,0,5,1.2302944750630438,0.14285714285714285
"(48, 57)",18,18,18,18,4,-0.19696302567166538,-0.03445513809209324,324,0.017702189969502024,0.003132998910066535,0,2,0.5039696388482439,0.058823529411764705
"(48, 58)",18,57,18,57,4,-0.19696302567166538,0.05945466798116776,1026,0.017702189969502024,0.00687912610024136,0,12,3.0939322357217116,0.19047619047619047
"(48, 59)",18,39,18,39,4,-0.19696302567166538,0.06454949538012547,702,0.017702189969502024,0.013465655222941878,0,8,2.1454563153812125,0.16326530612244897
"(48, 61)",18,32,18,32,3,-0.19696302567166538,0.07690134116363828,576,0.017702189969502024,0.005698078387562628,0,6,1.4746265720450928,0.13636363636363635
"(48, 63)",18,21,18,21,2,-0.19696302567166538,-0.06869161484850814,378,0.017702189969502024,0.0026372713222390255,0,5,1.2482732991849947,0.14705882352941177
"(48, 65)",18,44,18,44,3,-0.19696302567166538,0.09309246522677452,792,0.017702189969502024,0.010929477663677788,1,11,2.762596633062587,0.21568627450980393
"(48, 67)",18,1,18,1,235,-0.19696302567166538,-0.15136274630822874,18,0.017702189969502024,0.0016600566844636574,0,1,0.2442393366759723,0.05555555555555555
"(48, 69)",18,52,18,52,4,-0.19696302567166538,0.08199424730886032,936,0.017702189969502024,0.01576708413345742,0,14,3.5953026824863117,0.25
"(48, 72)",18,54,18,54,3,-0.19696302567166538,0.026730209918263984,972,0.017702189969502024,0.01918342422988824,0,12,3.095707894590332,0.2
"(48, 75)",18,41,18,41,3,-0.19696302567166538,0.05128154491929968,738,0.017702189969502024,0.002572664913302391,0,10,2.518357296386614,0.20408163265306123
"(48, 76)",18,17,18,17,5,-0.19696302567166538,-0.17877630667660016,306,0.017702189969502024,0.007128924614166462,0,5,1.334566314726977,0.16666666666666666
"(48, 77)",18,4,18,4,6,-0.19696302567166538,-0.1515162824491454,72,0.017702189969502024,0.0025413154528118906,1,1,0.2442393366759723,0.047619047619047616
"(48, 78)",18,61,18,61,5,-0.19696302567166538,0.01941370086265248,1098,0.017702189969502024,0.016161253918322595,0,14,3.5666443695448606,0.2153846153846154
"(48, 79)",18,1,18,1,206,-0.19696302567166538,-0.15136274630822857,18,0.017702189969502024,0.0016498741296357981,0,1,0.2442393366759723,0.05555555555555555
"(48, 81)",18,48,18,48,3,-0.19696302567166538,0.07616618359361575,864,0.017702189969502024,0.008618343078770376,0,12,3.068230915281559,0.2222222222222222
"(48, 82)",18,23,18,23,3,-0.19696302567166538,-0.05299756294086273,414,0.017702189969502024,0.0022382897043224247,0,5,1.2932633144039147,0.1388888888888889
"(48, 83)",18,41,18,41,3,-0.19696302567166538,-0.08701192598488124,738,0.017702189969502024,0.00533605223255392,0,12,3.2382765612010167,0.2553191489361702
"(48, 84)",18,15,18,15,5,-0.19696302567166538,-0.15603344410134098,270,0.017702189969502024,0.009900634666588823,0,3,0.7482336452903666,0.1
"(48, 85)",18,33,18,33,2,-0.19696302567166538,-0.0689753440403531,594,0.017702189969502024,0.008313105184845444,0,9,2.326111037168107,0.21428571428571427
"(48, 86)",18,34,18,34,4,-0.19696302567166538,0.034961902613837845,612,0.017702189969502024,0.012849224286178617,0,7,1.7135951196217176,0.15555555555555556
"(48, 87)",18,35,18,35,3,-0.19696302567166538,0.04224209772353965,630,0.017702189969502024,0.005783836345813155,0,4,1.081180186991375,0.08163265306122448
"(48, 88)",18,10,18,10,4,-0.19696302567166538,-0.0632089245404347,180,0.017702189969502024,0.0038597442828104678,0,1,0.25831776680732876,0.037037037037037035
"(48, 89)",18,17,18,17,2,-0.19696302567166538,-0.01471442053601086,306,0.017702189969502024,0.008470081875506248,0,2,0.5060088479867659,0.06060606060606061
"(48, 90)",18,34,18,34,2,-0.19696302567166538,-0.004731731552189455,612,0.017702189969502024,0.013109174572331685,0,3,0.8419346690354504,0.061224489795918366
"(48, 91)",18,30,18,30,3,-0.19696302567166538,-0.04636211237860959,540,0.017702189969502024,0.0026648427537498956,0,7,1.9445149084594926,0.17073170731707318
"(48, 92)",18,1,18,1,2494,-0.19696302567166538,-0.15136274630822863,18,0.017702189969502024,0.002453242593295883,0,1,0.2442393366759723,0.05555555555555555
"(48, 93)",18,5,18,5,4,-0.19696302567166538,-0.16667988666042818,90,0.017702189969502024,0.002810288809925016,0,1,0.24325728130826463,0.045454545454545456
"(48, 94)",18,27,18,27,3,-0.19696302567166538,-0.04988503809098313,486,0.017702189969502024,0.006816455840012479,0,9,2.3130393321706086,0.25
"(48, 95)",18,33,18,33,2,-0.19696302567166538,0.04408846015561828,594,0.017702189969502024,0.0022446265760859624,0,8,2.019787428883685,0.18604651162790697
"(49, 1)",14,44,14,44,3,-0.19539257389008485,0.06774632287313982,616,0.016932565008387346,0.012217055775896234,0,8,2.0964176828098298,0.16
"(49, 2)",14,48,14,48,4,-0.19539257389008485,0.04929407018526694,672,0.016932565008387346,0.013049500218014194,0,11,2.9914339876332257,0.21568627450980393
"(49, 3)",14,56,14,56,2,-0.19539257389008485,0.04760061282566614,784,0.016932565008387346,0.030261871706370982,0,8,2.012428418164204,0.12903225806451613
"(49, 4)",14,51,14,51,4,-0.19539257389008485,0.08962406629893069,714,0.016932565008387346,0.023035062482267835,0,9,2.3322934073256167,0.16071428571428573
"(49, 5)",14,50,14,50,3,-0.19539257389008485,0.1312527109246012,700,0.016932565008387346,0.008028558198046926,0,8,2.012428418164204,0.14285714285714285
"(49, 6)",14,47,14,47,3,-0.19539257389008485,0.061026960819897696,658,0.016932565008387346,0.011799111356367131,0,8,2.030676673974769,0.1509433962264151
"(49, 9)",14,28,14,28,3,-0.19539257389008485,-0.06289839233442372,392,0.016932565008387346,0.006380857968704907,0,5,1.2424995367606688,0.13513513513513514
"(49, 10)",14,64,14,64,3,-0.19539257389008485,0.14244655755378902,896,0.016932565008387346,0.031375081382204385,0,9,2.3246907777699755,0.13043478260869565
"(49, 11)",14,47,14,47,3,-0.19539257389008485,-0.013191320678028055,658,0.016932565008387346,0.01671083535743504,0,10,2.6393487582141,0.19607843137254902
"(49, 12)",14,48,14,48,3,-0.19539257389008485,-0.006805692949336399,672,0.016932565008387346,0.019587320324567684,0,9,2.372499310962635,0.16981132075471697
"(49, 13)",14,52,14,52,3,-0.19539257389008485,0.027522292609097086,728,0.016932565008387346,0.015030483837637113,0,10,2.640250722654744,0.17857142857142858
"(49, 14)",14,60,14,60,4,-0.19539257389008485,-0.030137222503987104,840,0.016932565008387346,0.022554348068468264,0,11,2.9521012755236256,0.1746031746031746
"(49, 15)",14,60,14,60,3,-0.19539257389008485,-0.12099160405763681,840,0.016932565008387346,0.037839550539614755,0,10,2.661817749967677,0.15625
"(49, 17)",14,41,14,41,3,-0.19539257389008485,0.1391955818852807,574,0.016932565008387346,0.01617795413120586,0,7,1.850579578185255,0.14583333333333334
"(49, 18)",14,49,14,49,2,-0.19539257389008485,0.14648425445174268,686,0.016932565008387346,0.00855975422911328,0,9,2.3116495306766986,0.16666666666666666
"(49, 19)",14,42,14,42,2,-0.19539257389008485,0.15988795508238615,588,0.016932565008387346,0.009736697121313977,1,8,2.0204428544567357,0.16666666666666666
"(49, 20)",14,43,14,43,3,-0.19539257389008485,0.12641129374366503,602,0.016932565008387346,0.013792676445456682,0,5,1.2436153536062466,0.09615384615384616
"(49, 21)",14,51,14,51,2,-0.19539257389008485,0.06474584356767747,714,0.016932565008387346,0.005084272283351166,0,10,2.5976491981793726,0.18181818181818182
"(49, 22)",14,27,14,27,3,-0.19539257389008485,0.11257220192858998,378,0.016932565008387346,0.0023990720289550735,0,3,0.7234853296478794,0.07894736842105263
"(49, 23)",14,48,14,48,4,-0.19539257389008485,0.15603689811132126,672,0.016932565008387346,0.00656910713827568,0,6,1.5106048599799171,0.10714285714285714
"(49, 24)",14,20,14,20,3,-0.19539257389008485,0.014725607996781504,280,0.016932565008387346,0.005181840498528412,0,3,0.78734228944314,0.0967741935483871
"(49, 25)",14,48,14,48,3,-0.19539257389008485,0.08047549048539951,672,0.016932565008387346,0.0090648480114456,0,9,2.482188035971152,0.16981132075471697
"(49, 26)",14,20,14,20,3,-0.19539257389008485,0.05715634595388959,280,0.016932565008387346,0.004654418996974305,0,3,0.7252513510383429,0.0967741935483871
"(49, 27)",14,55,14,55,2,-0.19539257389008485,0.1391471136467677,770,0.016932565008387346,0.015016180247821758,0,7,1.7394699977548067,0.11290322580645161
"(49, 29)",14,52,14,52,3,-0.19539257389008485,0.12809707168526835,728,0.016932565008387346,0.00818187185509321,0,7,1.7874193926665047,0.11864406779661017
"(49, 30)",14,56,14,56,3,-0.19539257389008485,0.21832947788634705,784,0.016932565008387346,0.015560866671361844,0,6,1.513626124486147,0.09375
"(49, 31)",14,45,14,45,2,-0.19539257389008485,0.11142552434548507,630,0.016932565008387346,0.007893630349204107,0,8,2.1081863462685613,0.1568627450980392
"(49, 32)",14,44,14,44,2,-0.19539257389008485,0.061647928271053934,616,0.016932565008387346,0.009885917992556522,0,7,1.7893926527223152,0.13725490196078433
"(49, 33)",14,48,14,48,3,-0.19539257389008485,0.1836456587053088,672,0.016932565008387346,0.017027338600515467,0,5,1.2683800626763166,0.08771929824561403
"(49, 34)",14,33,14,33,3,-0.19539257389008485,0.11534713721995514,462,0.016932565008387346,0.013104771142132876,0,4,0.9649669871340374,0.09302325581395349
"(49, 36)",14,36,14,36,3,-0.19539257389008485,0.1286210485361587,504,0.016932565008387346,0.005564372008647704,0,5,1.3237110143804922,0.1111111111111111
"(49, 37)",14,9,14,9,4,-0.19539257389008485,-0.0844943474995919,126,0.016932565008387346,0.00984841084713957,0,1,0.2452460618098304,0.045454545454545456
"(49, 38)",14,54,14,54,2,-0.19539257389008485,0.03175603610346003,756,0.016932565008387346,0.01473310996109392,0,8,2.030676673974769,0.13333333333333333
"(49, 39)",14,27,14,27,3,-0.19539257389008485,0.01610384994439323,378,0.016932565008387346,0.015748365906096178,0,1,0.30341307554227914,0.025
"(49, 40)",14,27,14,27,3,-0.19539257389008485,-0.0043322499475773775,378,0.016932565008387346,0.016644034936211135,0,2,0.5946197517622416,0.05128205128205128
"(49, 41)",14,49,14,49,3,-0.19539257389008485,0.07803713158297951,686,0.016932565008387346,0.012502582515461618,0,9,2.3064425219594105,0.16666666666666666
"(49, 42)",14,40,14,40,3,-0.19539257389008485,0.017841080666253596,560,0.016932565008387346,0.012350090958383695,0,7,1.890965717900128,0.14893617021276595
"(49, 43)",14,64,14,64,3,-0.19539257389008485,-0.0485958420130256,896,0.016932565008387346,0.008341893389687837,0,12,3.2461153793188315,0.18181818181818182
"(49, 44)",14,56,14,56,2,-0.19539257389008485,0.02764677974120536,784,0.016932565008387346,0.011193163354526242,0,8,2.112847020622524,0.12903225806451613
"(49, 45)",14,19,14,19,3,-0.19539257389008485,-0.1637867252516863,266,0.016932565008387346,0.0018164287865699725,0,4,1.0685900896279237,0.13793103448275862
"(49, 50)",14,4,14,4,2,-0.19539257389008485,-0.13156831667975658,56,0.016932565008387346,0.0015806009339959955,0,1,0.23868315209103041,0.058823529411764705
"(49, 51)",14,36,14,36,2,-0.19539257389008485,0.11537787181217882,504,0.016932565008387346,0.01502923767778599,0,3,0.7883747734478039,0.06382978723404255
"(49, 52)",14,39,14,39,2,-0.19539257389008485,0.08046658007490012,546,0.016932565008387346,0.011821562178836413,0,4,1.0756664471755342,0.08163265306122448
"(49, 53)",14,5,14,5,2,-0.19539257389008485,-0.10108798080157545,70,0.016932565008387346,0.0015810468966275886,0,1,0.23868315209103041,0.05555555555555555
"(49, 55)",14,11,14,11,2,-0.19539257389008485,-0.07674783943269976,154,0.016932565008387346,0.0016927419201901094,0,1,0.23868315209103041,0.041666666666666664
"(49, 56)",14,22,14,22,2,-0.19539257389008485,0.002646586517300552,308,0.016932565008387346,0.013054867574456203,0,2,0.5420962276333096,0.058823529411764705
"(49, 58)",14,57,14,57,3,-0.19539257389008485,0.05945466798116776,798,0.016932565008387346,0.00687912610024136,0,7,1.7474844340473383,0.109375
"(49, 59)",14,39,14,39,3,-0.19539257389008485,0.06454949538012547,546,0.016932565008387346,0.013465655222941878,0,6,1.627966173525909,0.1276595744680851
"(49, 60)",14,44,14,44,3,-0.19539257389008485,0.058999787009906886,616,0.016932565008387346,0.010344869759396611,0,8,2.0854462540160004,0.16
"(49, 61)",14,32,14,32,2,-0.19539257389008485,0.07690134116363828,448,0.016932565008387346,0.005698078387562628,0,5,1.2673475786716524,0.12195121951219512
"(49, 62)",14,47,14,47,2,-0.19539257389008485,0.04443950032907779,658,0.016932565008387346,0.017888032618824677,0,6,1.6113350544312803,0.10909090909090909
"(49, 63)",14,21,14,21,2,-0.19539257389008485,-0.06869161484850814,294,0.016932565008387346,0.0026372713222390255,0,2,0.48496169790552485,0.06060606060606061
"(49, 65)",14,44,14,44,3,-0.19539257389008485,0.09309246522677452,616,0.016932565008387346,0.010929477663677788,0,8,2.0204428544567357,0.16
"(49, 66)",14,42,14,42,3,-0.19539257389008485,0.033692238823521466,588,0.016932565008387346,0.009284273547247729,0,8,2.1390111843297124,0.16666666666666666
"(49, 68)",14,63,14,63,3,-0.19539257389008485,0.004971006911378348,882,0.016932565008387346,0.0303229915457945,0,12,3.3458130897655307,0.18461538461538463
"(49, 69)",14,52,14,52,3,-0.19539257389008485,0.08199424730886032,728,0.016932565008387346,0.01576708413345742,0,10,2.6385139104431397,0.17857142857142858
"(49, 72)",14,54,14,54,3,-0.19539257389008485,0.026730209918263984,756,0.016932565008387346,0.01918342422988824,1,11,2.9123071786234975,0.19298245614035087
"(49, 74)",14,58,14,58,3,-0.19539257389008485,0.13077537621570726,812,0.016932565008387346,0.004129630958886724,0,9,2.4217786968751347,0.14285714285714285
"(49, 75)",14,41,14,41,3,-0.19539257389008485,0.05128154491929968,574,0.016932565008387346,0.002572664913302391,0,7,1.72642875066153,0.14583333333333334
"(49, 76)",14,17,14,17,4,-0.19539257389008485,-0.17877630667660016,238,0.016932565008387346,0.007128924614166462,0,2,0.4828133970552832,0.06896551724137931
"(49, 78)",14,61,14,61,4,-0.19539257389008485,0.01941370086265248,854,0.016932565008387346,0.016161253918322595,0,9,2.3036350943841666,0.13636363636363635
"(49, 80)",14,18,14,18,3,-0.19539257389008485,-0.17905863273285197,252,0.016932565008387346,0.0029277160205588414,0,3,0.8279166896604886,0.10344827586206896
"(49, 81)",14,48,14,48,3,-0.19539257389008485,0.07616618359361575,672,0.016932565008387346,0.008618343078770376,0,7,1.7737452660731738,0.12727272727272726
"(49, 82)",14,23,14,23,3,-0.19539257389008485,-0.05299756294086273,322,0.016932565008387346,0.0022382897043224247,0,5,1.3512257367463554,0.15625
"(49, 83)",14,41,14,41,3,-0.19539257389008485,-0.08701192598488124,574,0.016932565008387346,0.00533605223255392,0,9,2.3879361788942655,0.1956521739130435
"(49, 84)",14,15,14,15,4,-0.19539257389008485,-0.15603344410134098,210,0.016932565008387346,0.009900634666588823,0,2,0.48850334311809507,0.07407407407407407
"(49, 85)",14,33,14,33,2,-0.19539257389008485,-0.0689753440403531,462,0.016932565008387346,0.008313105184845444,0,6,1.4994309446622645,0.14634146341463414
"(49, 86)",14,34,14,34,2,-0.19539257389008485,0.034961902613837845,476,0.016932565008387346,0.012849224286178617,0,7,1.7474844340473383,0.17073170731707318
"(49, 87)",14,35,14,35,3,-0.19539257389008485,0.04224209772353965,490,0.016932565008387346,0.005783836345813155,0,4,1.167984068204594,0.08888888888888889
"(49, 88)",14,10,14,10,3,-0.19539257389008485,-0.0632089245404347,140,0.016932565008387346,0.0038597442828104678,0,1,0.29401410379520604,0.043478260869565216
"(49, 89)",14,17,14,17,4,-0.19539257389008485,-0.01471442053601086,238,0.016932565008387346,0.008470081875506248,0,1,0.30341307554227914,0.03333333333333333
"(49, 90)",14,34,14,34,3,-0.19539257389008485,-0.004731731552189455,476,0.016932565008387346,0.013109174572331685,0,2,0.618071055986404,0.043478260869565216
"(49, 93)",14,5,14,5,4,-0.19539257389008485,-0.16667988666042818,70,0.016932565008387346,0.002810288809925016,0,1,0.24325728130826463,0.05555555555555555
"(49, 94)",14,27,14,27,2,-0.19539257389008485,-0.04988503809098313,378,0.016932565008387346,0.006816455840012479,0,6,1.517327290047393,0.17142857142857143
"(49, 95)",14,33,14,33,2,-0.19539257389008485,0.04408846015561828,462,0.016932565008387346,0.0022446265760859624,0,5,1.2635552201464775,0.11904761904761904
"(51, 1)",36,44,36,44,2,0.11537787181217882,0.06774632287313982,1584,0.01502923767778599,0.012217055775896234,0,17,4.447409286502916,0.2698412698412698
"(51, 2)",36,48,36,48,3,0.11537787181217882,0.04929407018526694,1728,0.01502923767778599,0.013049500218014194,1,14,3.712290852885313,0.2
